nback_2_dprime,nback_3_dprime
0.7334702479855199,0.7073059007757511
0.7422319764640034,0.6898182946450901
0.7472374282040767,0.7239692713940469
0.7576613699073369,0.7129310584740435
0.7768614041642088,0.6641518489409581
0.7617804652002597,0.6798609841986456
0.7653594445265429,0.728486315574862
0.7619418955017818,0.7080219229999192
0.778167830090271,0.7219393480447471
0.7609154558890144,0.6914565205956276
0.7341860746488829,0.7126004658925041
0.775000397218372,0.7022757718796848
0.7799564693171916,0.7444919347758163
0.7498973161799563,0.7206798197913034
0.7687092074060783,0.7282576133426646
0.788487558547304,0.7423845570556294
0.7538081122668251,0.6880881927243875
0.7884402365523656,0.6694206593969465
0.7256519857674474,0.7297158292555765
0.7730310291278464,0.7345974400987254
0.7738921734859011,0.6922298930773568
0.7726802890895574,0.6990803371970056
0.782322948209034,0.7123354111481163
0.7793273178902217,0.6879542147278002
0.7597795574611965,0.7007123138761213
0.7734987449427703,0.6983870983871355
0.7581525428792236,0.7214299126560584
0.7681557008974632,0.6850184181593344
0.7855996451276075,0.6731833012127978
0.7421041597556437,0.7093886380547805
0.7714864874826055,0.7087237123204675
0.7525747726586038,0.7094671924423457
0.7595167485270463,0.6990571718459883
0.759898039259902,0.6873279056873048
0.772834372564963,0.7142279727865682
0.7607004947729854,0.7171600698027131
0.7696778010098402,0.6944963501364089
0.7707276527072133,0.7542927279137905
0.7676602752026765,0.7020195565459677
0.7640636429801313,0.6958392068587416
0.7630210114600595,0.7369028830249642
0.7924359528137707,0.6861879734352512
0.7723055505842595,0.6945341897613868
0.7706627782244,0.7139705136366044
0.7625696949041368,0.7069643213283406
0.7873646512785759,0.734569801863014
0.7687802425838037,0.695588724888695
0.7904490127008071,0.7312384769627809
0.7561271465675962,0.7054302487948486
0.7592740788304337,0.6755040487732713
0.7564413597260663,0.685002877903262
0.7676678811084905,0.7086121715536357
0.7887537509347198,0.6890502184532552
0.7871512474167586,0.688762069140298
0.7611927072003807,0.6873022557135149
0.7592261694805453,0.6699243156252138
0.762517104570163,0.71757884690696
0.7709134709311638,0.7020367348765408
0.7704701003933725,0.7259219310466276
0.7423913868829303,0.6973993257409419
0.7640748421809916,0.6683809777992268
0.7590157636637564,0.7039633869695359
0.7116007744535333,0.6972612621234939
0.7747411899723942,0.7307423887419046
0.7737333530464829,0.696975932744088
0.772771428978058,0.7048258857358034
0.737621940885377,0.6918197036172401
0.7957865050818526,0.7202760670701032
0.7577103142197296,0.6986230477579876
0.7416543085323486,0.7110015589312083
0.7774310991141354,0.7227573147966238
0.7787285156982915,0.7200307055666257
0.7392408397488578,0.6942956962854665
0.7532646867755644,0.689048191377676
0.7663940030417168,0.6860203305586882
0.7783140239407794,0.7109330710908318
0.7664044534700375,0.7247541351991706
0.7640689529488581,0.7176163532328521
0.7516943279244219,0.6897430229235482
0.7917521034422819,0.705557827403757
0.7415906291179633,0.7085019603443128
0.7523475147898944,0.7144602693484479
0.7593621751264599,0.7240704673526075
0.7667874926383502,0.6804910602698725
0.7656017699692051,0.7427130115717748
0.7273748327077727,0.7423606738171493
0.7749458508855169,0.7045991860701338
0.7764748184026024,0.6810667800218766
0.7621585926828841,0.7131702548900705
0.7851116896515067,0.7177870847530913
0.7713827160568174,0.6994462848676467
0.7399865412001465,0.7116538431282027
0.7614574445238994,0.7317671062197681
0.7649298336146036,0.70899582206811
0.7654399109181582,0.7105098262402488
0.776253596708289,0.7108466179802805
0.7508274380929703,0.7390683098595687
0.7509093522629885,0.724882308531003
0.7693082347183099,0.7252486440277948
0.7752504118265878,0.7187672706011335
0.7626030661628845,0.6908308686412873
0.7842786743612308,0.6881946627723252
0.7782608635227415,0.6866955963693152
0.7540997567560762,0.7230589675681044
0.7422023219250131,0.6649050382294042
0.7416935912436431,0.6893929403126604
0.7329843819798583,0.6682489496801081
0.7485842668297444,0.6956555322728338
0.7604824749137902,0.6857028446303789
0.7573852843748284,0.721943726027684
0.7584710643121836,0.7115577571337041
0.7691932021721091,0.6827974161898008
0.7445605623638375,0.7164281110479986
0.7778940845549469,0.6779780709522998
0.7600565836523943,0.7360232076621199
0.7685125303141258,0.6884609003859483
0.7831602045622849,0.7115126500861059
0.7800775379892193,0.7073849224131911
0.7657736258344406,0.7039857518679739
0.766508429827021,0.7105965953680501
0.7719854375234406,0.7033801440623836
0.7858875679102069,0.7229466548373364
0.754808165000764,0.713664039132588
0.7740178545096504,0.6837242362224164
0.7493406463053286,0.6641498545915919
0.7957169154513694,0.6516466314547409
0.7740275457819309,0.7252670178518998
0.7920817175755688,0.686667382242219
0.7633909645023539,0.6802868204964992
0.7257743208822817,0.6940891476767449
0.7728991190851691,0.7177005421993309
0.7742278492909318,0.7095492097616559
0.7573013352360666,0.6882050120204359
0.7776776953780339,0.6922768209156349
0.7548165722603167,0.7114560951531508
0.7786432265279019,0.7175541415143746
0.7350184227961952,0.6917316564700627
0.7843155828119494,0.6883852426240769
0.7639732202712844,0.705874601546553
0.7812442258627542,0.7009969745094654
0.7766585770508939,0.6837410638113903
0.7723605059414869,0.6809968495448026
0.7520753876575401,0.7116126407682584
0.7884387321168077,0.7084045720925511
0.7621816235514224,0.7171233385645793
0.7676498477791878,0.7331340441212577
0.7617341560689069,0.7308448053795793
0.7661814086570777,0.7313948310661019
0.7606213404842893,0.7487472187582169
0.772582619981727,0.7176431479778563
0.784840354187425,0.6775890650873507
0.7554734449261361,0.6698487424368649
0.7786764196969042,0.7283257533324125
0.7861139416008551,0.7290189531671333
0.7750862607876737,0.7129547549505474
0.7438512785403948,0.7121300952834908
0.7668902303129682,0.7019692843815213
0.737727412278847,0.7174975275436178
0.7551487437785308,0.7019265130070391
0.7503672060027163,0.6935411950673168
0.7710286509511782,0.7621105890986403
0.7779490112940879,0.6928804596523624
0.7537029909788147,0.6936664154676244
0.7622427564923671,0.715963000559686
0.7657309899082118,0.6955499154527709
0.7705448270513869,0.6816902610429455
0.7439609945081074,0.7072933728178207
0.786413380702997,0.7023769764449458
0.7546135570561869,0.6796503289209073
0.7698467454259071,0.6912504119637601
0.7685812994372222,0.7156512401794525
0.7346413064158877,0.6910507067798776
0.7557886096832449,0.6995583600174181
0.773430534800873,0.7104977381019745
0.770784412390061,0.6723275532510006
0.7723542785293538,0.7084736823343738
0.763513203936756,0.7010370556715095
0.7684065476571296,0.7102886537090556
0.7685600315020843,0.7085508407807143
0.7762352844273207,0.7207014606333573
0.7414130418048913,0.7054213270935289
0.7759594954017502,0.6789685789242462
0.7630709350349809,0.736370339523843
0.758799468328227,0.7198458898147664
0.7789266951251312,0.7205232416417532
0.7718271160682957,0.679624926583895
0.7733899276234151,0.7239763370283723
0.7522826395642808,0.687066438979818
0.7653704684927419,0.712331958741889
0.7738433841795344,0.6823253528467124
0.7717857959428309,0.7020150744738597
0.76202700728303,0.7109467184651319
0.7768373777530356,0.7424381724199763
0.7596352144559217,0.6984891490239558
0.7506237886267564,0.6895445832997111
0.7549979670290787,0.7063565846085015
0.7469639030734782,0.7148764404548178
0.769435016667406,0.6977132333460867
0.7660967622159192,0.7292363608816
0.7591844532683354,0.7027677866942712
0.7854834041688894,0.7229374035309497
0.767483130273597,0.7029788871484045
0.7579573017722266,0.7034948369369146
0.7518493357399674,0.7084630636936637
0.7704311473902143,0.7059597092019684
0.7787688566327354,0.7156428780893503
0.7607728705325979,0.7005970910863373
0.7592052295062596,0.7203880821840218
0.7616274846427501,0.6892590658275967
0.7790843003499762,0.7424461562674363
0.766217093204918,0.7095229619374336
0.7560982134356461,0.6990098784957027
0.7691233410676073,0.727634035625006
0.7645385105727887,0.7210769409603092
0.7731528662316792,0.6944576727966334
0.741643434166527,0.7169632400792297
0.7657897041886715,0.6929303483840429
0.7568474854742447,0.7460404153106434
0.7506461929481878,0.7146777683996026
0.73618548336685,0.6762832112625095
0.7684603710745522,0.721982273108576
0.8075738660497327,0.707774454274692
0.7430685986868585,0.7271864862531234
0.7498505403681592,0.6904916069398106
0.7623371909020417,0.6911725569864806
0.7779752623166242,0.6794432779153389
0.7283772852504838,0.7223425200748022
0.7268634565014264,0.7129601720093933
0.7538115500388005,0.7055762408340105
0.7701827067518309,0.6745256721551083
0.778542893301419,0.6958198010429404
0.7895036882174659,0.6835361640352923
0.7653756834122419,0.7034976400850856
0.7299022252759761,0.7124804022545738
0.7734523769595372,0.7173864027650769
0.7353055158042794,0.7018620430642105
0.7324875527714877,0.6900804840174007
0.7026847071840683,0.6991206833611422
0.7586081877859238,0.7024742912907544
0.7950533578800167,0.6799255179586744
0.7652865522157706,0.7224353191372186
0.7442986749020097,0.7033797015887311
0.7841332788385814,0.6990425582815325
0.7509075282012273,0.694049964556537
0.7632352848011701,0.7178680927173156
0.7521597494523052,0.6602635900437206
0.7655166250370933,0.6703049399913508
0.7647578312968201,0.7026637802603699
0.7497864945458493,0.7050126505339588
0.7690519670691017,0.7321782746978011
0.7827050017637699,0.6841971810555704
0.7586614535383263,0.6851889897536645
0.749805392568107,0.7061194144699894
0.7446635213429401,0.7246978987702863
0.7262751549215145,0.6997210321965645
0.7608363720137126,0.7131713389802807
0.7963464336915578,0.7382885757992264
0.7873007441324018,0.7023907336915707
0.7663124224187204,0.7078236715327798
0.7693480635668131,0.7259750313668455
0.7855433779551398,0.7207654960652442
0.7769627663836945,0.7171904665294127
0.7824535410866813,0.7080900589061757
0.7678973534347018,0.6959215217468891
0.7432980606139294,0.70090082692657
0.7487770274538822,0.7355219318932702
0.7643518519138053,0.7101798678681132
0.7896855154504898,0.7192371404683657
0.7552944907577415,0.7213045363920861
0.742527337977521,0.7030568102761858
0.7692863084651702,0.7030876621939207
0.764272864041905,0.6952105573695908
0.7561567082940898,0.7314253220555609
0.7816662853768341,0.7039519912381638
0.7637495970193188,0.6935232422368627
0.7710157633680432,0.7077753095264054
0.7617242348974999,0.710350054706165
0.7608432596640875,0.6978787058308068
0.7555585803832959,0.710135557681672
0.7774082268053711,0.7039305083433995
0.7571872116789092,0.7021388621954889
0.7449887224366342,0.7117687308103973
0.7815561901107734,0.6896744264287183
0.755119024955738,0.7064413627902923
0.7591519125378787,0.6735719658661877
0.7813071550737544,0.7058394935146328
0.7399503710381524,0.7287458355723772
0.7647207287152397,0.7129870490716113
0.7508513397727257,0.7208948049604287
0.7918369744519812,0.6850158177909866
0.7732922457314666,0.7372592550990698
0.7500299991388119,0.7157479179709441
0.7575296869512328,0.6956280352990306
0.7739869867677855,0.718608931010622
0.7285636681003752,0.7081970399192743
0.7630881981177086,0.691089976925957
0.7590963542516774,0.6925221479898768
0.7552921466053061,0.702471443934457
0.799731946994646,0.6992157187670052
0.7579977318942825,0.706866527480916
0.7543572602691605,0.7208166271233324
0.7507263839619109,0.708129668645695
0.7825169531178457,0.6936029775396596
0.7712045177143615,0.7171964036243397
0.7652650771000383,0.680869540798794
0.747973011673643,0.690224263296473
0.7733414588902824,0.693371499898806
0.7409010540361396,0.6942407130936394
0.752458346509163,0.7151403390497993
0.7794132340326891,0.6962259793849136
0.7561257473422321,0.6980404157151745
0.7846732082788886,0.7242511744856198
0.7591686328298896,0.6828111719244392
0.7562953478695477,0.7034296553667969
0.7780855426124923,0.7210393593983103
0.7434467709100714,0.6848931782322775
0.7389248571414245,0.6785687124625146
0.7853832222016552,0.7271684314835626
0.7699966573003384,0.6905868743251823
0.7547178269738711,0.7004834737134553
0.7713813950102749,0.6860689541579883
0.7509300321654014,0.7208066732832205
0.7822689719130816,0.6666788692755173
0.7406684504680907,0.6909495028959659
0.7545056127885517,0.67928514260166
0.7619420043470349,0.7038761978581192
0.7853828027245175,0.6937058521065506
0.7618415888292827,0.7063500241664168
0.7716060905542207,0.683005377625268
0.7441851588341517,0.723512979621002
0.7573581691401654,0.7100423215292808
0.7556648981351898,0.7210227631656794
0.746142155271958,0.683868846016315
0.7487305221881996,0.6938295913406737
0.7705467761633035,0.6916742856308847
0.7750169817755145,0.7317093198781445
0.7480555984624087,0.7427102455548185
0.7972128118558053,0.6850673488632412
0.777553931681757,0.7059762545939886
0.7704122301883416,0.683918665298127
0.7648693280379573,0.6787525225747221
0.7883804302889114,0.7253863624340579
0.7633003054680594,0.7172181226089608
0.7751611096498834,0.6783464510004896
0.7389328487766609,0.6822941211803921
0.7439380030984085,0.6757571331639662
0.7624535352576718,0.7354387143411035
0.7710404421114718,0.729205068607598
0.7540951182110998,0.7142691972172122
0.773700149252862,0.6635313109783342
0.7619646964917232,0.6967390158459255
0.7544993961386415,0.6961120606094646
0.7488749965333835,0.7400772373089294
0.7603016786834355,0.7336658643086937
0.8170397196456989,0.7038546674821338
0.7978853021705421,0.7158617705986261
0.7599338838006231,0.7127284899493621
0.7755967688807468,0.705040680194718
0.7577323730668901,0.6948983588490216
0.732871164854703,0.6844853991033804
0.7455534264674559,0.7084018306375275
0.7846930905872744,0.7101463658577597
0.7534121281443723,0.726598151871439
0.7473118493688714,0.7131800609803026
0.7835447623659392,0.7410631880192292
0.7943367085960691,0.7021046126793696
0.7487977008249033,0.7109992249898409
0.7730094174456674,0.678657706702416
0.7601054430384333,0.738651515481039
0.7830274786917713,0.6917373417612688
0.7685608142136533,0.7022055562033985
0.7597151358740093,0.6732577941035398
0.7900243043897156,0.7333060718954849
0.7818740491225392,0.7327021728620451
0.7734671205987229,0.6872710635163749
0.7791846190272261,0.7306110126418245
0.7726899638976139,0.7427664778209652
0.7707768750378214,0.6643958965408491
0.7802202304630924,0.6831360660685342
0.7796887342979825,0.7526911208886672
0.747110321899609,0.7061049120643368
0.7779988387322534,0.6959185352585995
0.7859878225099047,0.6838027049703673
0.7722679578749787,0.7074861978802506
0.7785400336933528,0.6881904565301702
0.7783296530099973,0.7230376717792052
0.774087780535206,0.7373952219852298
0.787021326132052,0.7204769071291429
0.7684997708183039,0.7090948662923329
0.761692230757305,0.7366385903185777
0.7526781289501812,0.7237617706273007
0.7629588602355326,0.7163920216260051
0.7488461574589005,0.7080605909272669
0.7903886437578918,0.686219686572631
0.7871492731338754,0.7362525795210639
0.7812100985329573,0.6754362583329714
0.7706693537248492,0.7313525433343291
0.7746061496724027,0.6896079482675067
0.784940231473768,0.691846908039103
0.7651578038402957,0.7206735974791173
0.7905918841720516,0.7139675648442086
0.7587059035820052,0.7359172138979586
0.7239257919783031,0.7014291175663676
0.7744594653126439,0.6968460286071598
0.7578659906230969,0.7292803421253065
0.7372591710968877,0.7141047610856526
0.7553953883562938,0.7061353877954334
0.7658171894388185,0.6918709835516095
0.7558167035475211,0.7233160146862503
0.7703211931792652,0.7264759579138707
0.7341548347112924,0.6814970214617765
0.7778918076077808,0.6710160524534923
0.7850237119903636,0.6905072008985813
0.7479873579267303,0.6803039087701096
0.7691551339141574,0.7343167607283138
0.7473846601849654,0.7191645493125224
0.7789776214347651,0.7172665030413974
0.7833976547177021,0.723137666900052
0.7421087093786788,0.6810414436419727
0.7300373033259441,0.6851990854616623
0.7406706008943705,0.6544297930362091
0.7544526041874378,0.6549686059900623
0.7575457936426465,0.7089773303706154
0.7358568629938389,0.6728166303328611
0.7699783940293883,0.6998199139895203
0.7493714162369762,0.6994057459806271
0.7588664498055846,0.6878059935200583
0.7912529164509643,0.7271041611305473
0.7654563399594847,0.7113970783905151
0.7525262517498376,0.6648177341920904
0.7583430204660595,0.6911687518743659
0.7608678433868766,0.707103464465705
0.7527748197005556,0.727280525170095
0.7639664571032255,0.7136784670134859
0.748581459633518,0.6828355631142659
0.7629782496794727,0.685755761098972
0.7614798926499979,0.7171675591732202
0.7379100745844596,0.7143601259447171
0.7447789778902053,0.7102002139016509
0.783179292325602,0.7225430311763368
0.7627809335711235,0.7160879393149138
0.7300461183224697,0.7077377453364239
0.7766128125924229,0.7268889201889254
0.7648677111211928,0.7054087519725664
0.7801929818564819,0.7066651464915382
0.7827981765174252,0.7135604574451746
0.7316039464986215,0.7221122960161572
0.7868221199932781,0.7306525756248978
0.7801426594323679,0.7012076121916836
0.7697731409697157,0.6733654741364438
0.7658922659476144,0.7236645700800145
0.7841975600892592,0.6799576003796615
0.763059336248491,0.6774090301016561
0.760116135609313,0.7496663917455901
0.7776348212051782,0.6753987632080445
0.7278664809616942,0.7137841813638713
0.7407509130273021,0.7444264695660693
0.7684501415290774,0.6991841177910322
0.754111367086354,0.7077827615771883
0.7637599922009084,0.7142405172641739
0.7638710940231969,0.6999608094694851
0.7513716272733401,0.7082107379162778
0.7816990896731615,0.7245225287945825
0.7835068963426532,0.6729507221085455
0.8097915683065617,0.713690975523035
0.7586947367593015,0.7320575779736896
0.791514624725958,0.6782813746497384
0.7472772163883673,0.6973684946750823
0.7480124027935934,0.7333069149040031
0.7418920090491978,0.708930317322961
0.7347199259986843,0.7142023262004906
0.7825408851347659,0.7441655202065227
0.760593802388015,0.6869086286036512
0.7590450657603334,0.6976039079970251
0.7561304063612675,0.7231910831083297
0.7612301133332077,0.7250910680774703
0.7872238885834324,0.6951892231354742
0.7886042491395258,0.6694787881566984
0.7800702066774534,0.7200588735939392
0.74455450930339,0.6849645729872778
0.7429594796080646,0.7237890244860825
0.7651550629948423,0.6984242693026977
0.781154030727199,0.7267027223875114
0.7569617978250931,0.6895832638241024
0.780245785522854,0.699911313003866
0.7657436251718172,0.7179259751859208
0.7503864117121573,0.7238891344694331
0.7919573140835143,0.6857893781701251
0.7729940604995259,0.6984327675879001
0.7596833925364828,0.7192863502043918
0.7800480056588132,0.7080849831256318
0.775787326222752,0.7103996883323129
0.7771901248326712,0.7152260942778178
0.7724792865613794,0.7058057921026507
0.7442587012317091,0.7011547890573409
0.7606322177041921,0.6976511144779716
0.7621732334217735,0.7060570462495239
0.7695618668297896,0.7012510008056423
0.766365567377951,0.7102218181040548
